Time,Ch0,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,label
16.989,1.38,1.89,1.93,2.13,2.17,2.47,2.91,2.99,rest
16.999000000000002,2.56,3.03,3.21,3.27,3.27,3.65,4.01,4.17,rest
17.009,1.98,1.99,2.16,1.9,1.9,1.89,2.04,2.09,rest
17.019000000000002,0.62,0.1,0.25,-0.25,-0.07,-0.67,-0.63,-0.8,rest
17.029,0.71,0.17,0.3,-0.08,0.28,-0.43,-0.29,-0.53,rest
17.039,2.14,2.1,2.09,2.08,2.35,2.18,2.43,2.33,rest
17.049,2.94,3.32,3.22,3.47,3.48,3.91,4.22,4.29,rest
17.059,2.17,2.45,2.38,2.68,2.56,3.19,3.51,3.7,rest
17.067999999999998,0.3,0.27,0.19,0.42,0.4,0.89,1.0,1.27,rest
17.078,-1.29,-1.4,-1.49,-1.38,-1.32,-1.0,-1.23,-1.04,rest
17.09,-2.09,-2.11,-2.11,-2.13,-2.18,-1.98,-2.49,-2.52,rest
17.102,-1.41,-1.23,-1.15,-1.14,-1.3,-1.12,-1.66,-1.93,rest
17.114,0.42,0.73,0.81,0.91,0.82,1.05,0.69,0.31,rest
17.125999999999998,1.05,1.19,1.26,1.27,1.23,1.33,1.08,0.68,rest
17.137999999999998,-0.06,-0.2,-0.14,-0.31,-0.32,-0.53,-0.79,-1.21,rest
17.149,-1.87,-2.23,-2.24,-2.47,-2.47,-2.85,-3.2,-3.5,rest
17.16,-2.34,-2.55,-2.64,-2.68,-2.78,-2.91,-3.16,-3.23,rest
17.17,-0.63,-0.39,-0.44,-0.16,-0.33,-0.01,0.16,0.24,rest
17.18,0.21,0.5,0.52,0.92,0.82,1.11,1.58,1.6,rest
17.191,-0.6,-0.5,-0.52,-0.24,-0.26,-0.3,0.21,0.18,rest
17.201,-1.4,-1.44,-1.62,-1.55,-1.5,-1.73,-1.34,-1.13,rest
17.211,-2.27,-2.57,-2.88,-3.07,-3.08,-3.47,-3.41,-3.05,rest
17.222,-1.86,-2.28,-2.5,-2.8,-2.93,-3.42,-3.59,-3.27,rest
17.232,0.05,-0.21,-0.18,-0.53,-0.66,-1.05,-1.24,-0.92,rest
17.243,1.73,1.6,1.83,1.41,1.37,1.02,0.88,1.22,rest
17.253,2.83,2.72,3.04,2.63,2.71,2.28,2.36,2.75,rest
17.262999999999998,2.29,2.05,2.35,2.01,2.24,1.72,1.9,2.31,rest
17.274,1.42,1.16,1.41,1.24,1.61,1.3,1.37,1.64,rest
17.284000000000002,2.03,2.0,2.12,2.22,2.66,2.82,2.82,2.86,rest
17.294,2.36,2.52,2.42,2.73,3.03,3.47,3.5,3.26,rest
17.304000000000002,2.08,2.48,2.35,2.72,2.87,3.4,3.71,3.41,rest
17.314,0.65,1.01,0.99,1.21,1.36,1.72,2.21,2.14,rest
17.324,-1.63,-1.62,-1.6,-1.64,-1.56,-1.56,-1.26,-1.31,rest
17.334,-2.17,-2.19,-2.24,-2.25,-2.45,-2.49,-2.4,-2.64,rest
17.344,-2.3,-2.14,-2.38,-2.18,-2.68,-2.45,-2.66,-3.1,rest
17.354,-2.43,-1.99,-2.35,-1.96,-2.7,-2.03,-2.48,-2.93,rest
17.364,-1.55,-0.8,-1.17,-0.6,-1.41,-0.41,-0.77,-0.89,rest
17.374000000000002,-1.79,-1.09,-1.61,-1.06,-1.77,-0.83,-1.33,-1.21,rest
17.384,-2.63,-2.29,-2.91,-2.58,-3.06,-2.56,-3.27,-3.24,rest
17.394000000000002,-1.96,-2.16,-2.43,-2.49,-2.56,-2.83,-3.23,-3.29,rest
17.404,0.03,-0.68,-0.27,-0.74,-0.3,-1.27,-1.04,-1.13,rest
17.414,2.45,1.69,2.67,2.12,2.84,1.84,2.53,2.48,rest
17.424,4.0,3.56,4.63,4.26,5.06,4.58,5.23,5.19,rest
17.434,4.62,4.3,5.31,5.03,6.04,5.89,6.13,5.75,rest
17.444000000000003,4.22,3.78,4.65,4.31,5.47,5.28,5.12,4.39,rest
17.454,1.73,1.37,1.65,1.32,2.03,1.82,1.43,0.92,rest
17.464000000000002,-1.4,-1.36,-1.78,-1.95,-2.1,-2.26,-2.61,-2.32,rest
17.474,-2.49,-2.14,-2.84,-2.89,-3.61,-3.71,-3.84,-2.85,rest
17.485,-1.48,-1.15,-1.82,-1.83,-2.59,-2.48,-2.49,-1.58,rest
17.495,-0.43,-0.25,-0.81,-0.63,-1.22,-0.78,-0.72,-0.24,rest
17.505,-1.07,-1.02,-1.53,-1.13,-1.55,-1.02,-0.79,-0.52,rest
17.515,-2.41,-2.54,-2.94,-2.64,-2.83,-2.76,-2.48,-2.38,rest
17.527,-1.63,-1.69,-1.9,-1.76,-1.89,-2.17,-1.94,-2.01,rest
17.539,0.33,0.58,0.55,0.72,0.56,0.51,0.72,0.66,rest
17.551,-0.11,0.21,0.29,0.51,0.39,0.56,0.68,0.72,rest
17.564,-0.96,-0.85,-0.78,-0.62,-0.73,-0.56,-0.57,-0.56,rest
17.576,0.25,0.17,0.18,0.17,0.08,0.19,0.08,-0.07,rest
17.588,0.7,0.52,0.53,0.28,0.27,0.17,-0.04,-0.34,rest
17.598,-0.21,-0.24,-0.22,-0.56,-0.47,-0.7,-0.84,-1.18,rest
17.608,-0.64,-0.42,-0.38,-0.56,-0.3,-0.52,-0.46,-0.69,rest
17.618,0.11,0.32,0.48,0.45,0.85,0.63,0.63,0.66,rest
17.629,1.92,1.93,2.25,2.26,2.51,2.43,2.2,2.3,rest
17.639,2.39,2.21,2.56,2.51,2.56,2.53,2.24,2.19,rest
17.649,0.93,0.65,0.85,0.75,0.73,0.67,0.5,0.39,rest
17.659000000000002,-0.55,-0.81,-0.77,-0.88,-0.85,-0.88,-0.92,-0.93,rest
17.669,-0.91,-1.1,-1.06,-1.12,-1.06,-1.08,-1.08,-0.99,rest
17.679000000000002,0.17,0.0,0.11,0.14,0.16,0.11,0.17,0.19,rest
17.689,0.75,0.7,0.78,0.86,0.87,0.83,0.98,0.88,rest
17.699,-0.07,0.06,0.08,0.17,0.19,0.25,0.44,0.34,rest
17.709,-1.13,-1.02,-1.02,-0.95,-0.92,-0.73,-0.54,-0.56,rest
17.719,-1.61,-1.51,-1.55,-1.42,-1.44,-1.17,-0.95,-0.83,rest
17.729,-0.69,-0.48,-0.62,-0.39,-0.5,-0.16,0.12,0.33,rest
17.739,0.97,1.28,1.08,1.37,1.29,1.73,2.0,2.08,rest
17.749000000000002,1.87,2.23,2.16,2.44,2.61,3.09,3.38,3.32,rest
17.759,1.42,1.54,1.67,1.77,2.12,2.45,2.73,2.64,rest
17.77,0.17,-0.0,0.13,0.06,0.21,0.27,0.38,0.22,rest
17.78,-0.84,-1.01,-1.14,-1.23,-1.52,-1.67,-1.93,-2.11,rest
17.79,-1.24,-1.27,-1.63,-1.71,-2.32,-2.58,-3.2,-3.29,rest
17.8,-1.25,-1.12,-1.43,-1.46,-2.06,-2.34,-3.03,-2.93,rest
17.81,-1.18,-1.18,-1.3,-1.42,-1.71,-2.05,-2.67,-2.43,rest
17.82,-0.7,-1.02,-1.02,-1.3,-1.33,-1.71,-2.22,-1.98,rest
17.83,-0.2,-0.78,-0.72,-1.04,-0.92,-1.38,-1.65,-1.42,rest
17.84,-0.11,-0.73,-0.64,-0.95,-0.67,-1.23,-1.14,-1.0,rest
17.85,0.51,0.31,0.41,0.22,0.6,0.23,0.66,0.61,rest
17.86,1.43,1.65,1.7,1.53,1.98,1.83,2.25,2.07,rest
17.87,2.59,2.88,2.96,2.62,3.21,3.13,3.36,3.16,rest
17.88,3.7,4.06,4.23,3.97,4.56,4.75,4.95,4.86,rest
17.89,2.43,2.83,2.89,3.0,3.21,3.6,3.8,3.84,rest
17.902,-0.96,-0.68,-0.8,-0.31,-0.68,-0.34,-0.18,-0.13,rest
17.915,-3.58,-3.44,-3.52,-2.91,-3.55,-3.24,-3.1,-3.08,rest
17.927,-4.44,-4.34,-4.28,-3.87,-4.4,-4.03,-3.91,-3.9,rest
17.94,-4.41,-4.17,-4.08,-3.76,-4.28,-3.79,-3.65,-3.57,rest
17.952,-3.52,-3.16,-3.21,-2.78,-3.4,-2.87,-2.73,-2.52,rest
17.965,-1.14,-0.97,-1.14,-0.78,-1.17,-0.95,-0.92,-0.73,rest
17.973,1.92,1.7,1.6,1.63,1.77,1.57,1.45,1.41,rest
17.980999999999998,3.52,2.97,3.07,2.72,3.33,2.87,2.67,2.38,rest
17.989,3.34,2.69,3.0,2.42,3.18,2.76,2.56,2.14,rest
17.998,3.67,3.11,3.46,2.91,3.57,3.42,3.24,2.79,rest
18.006,4.03,3.57,3.82,3.42,3.88,3.75,3.63,3.31,rest
18.014,2.25,1.95,2.1,1.93,2.05,1.77,1.74,1.69,rest
18.026,-0.71,-0.64,-0.64,-0.53,-0.77,-1.08,-1.08,-0.9,rest
18.037,-2.89,-2.5,-2.67,-2.48,-2.93,-3.19,-3.33,-3.03,rest
18.049,-2.38,-1.87,-2.09,-1.91,-2.39,-2.33,-2.62,-2.31,rest
18.061,-0.44,0.02,-0.19,0.01,-0.4,0.11,-0.12,0.12,rest
18.073,-0.38,-0.17,-0.46,-0.35,-0.65,-0.1,-0.24,-0.09,rest
18.085,-0.94,-0.94,-1.26,-1.24,-1.41,-1.11,-1.09,-0.98,rest
18.095,-1.17,-1.25,-1.39,-1.34,-1.31,-1.3,-0.98,-0.9,rest
18.105,-1.62,-1.61,-1.53,-1.39,-1.23,-1.36,-0.86,-0.87,rest
18.115,-1.15,-0.94,-0.83,-0.73,-0.54,-0.54,-0.08,-0.11,rest
18.125,-0.07,0.09,0.08,-0.13,0.08,0.14,0.36,0.52,rest
18.136,0.84,0.74,0.61,0.27,0.51,0.5,0.42,0.67,rest
18.146,0.51,0.3,0.12,0.03,0.31,0.18,-0.04,-0.02,rest
18.156,-0.86,-1.06,-1.18,-1.03,-0.76,-0.99,-1.18,-1.52,rest
18.166,-0.88,-1.02,-1.01,-0.88,-0.67,-0.79,-0.81,-1.36,rest
18.176,0.77,0.75,0.81,0.8,0.93,1.02,1.13,0.69,rest
18.186,2.39,2.51,2.54,2.49,2.5,2.62,2.67,2.57,rest
18.195999999999998,2.28,2.45,2.44,2.44,2.34,2.24,2.18,2.35,rest
18.206,1.06,1.25,1.31,1.28,1.08,0.77,0.73,0.93,rest
18.215999999999998,0.49,0.68,0.92,0.82,0.53,0.18,0.28,0.32,rest
18.226,0.19,0.32,0.7,0.64,0.32,0.09,0.25,0.21,rest
18.236,-0.46,-0.41,0.02,0.06,-0.25,-0.17,-0.12,-0.14,rest
18.245,-1.19,-1.27,-0.94,-0.87,-1.17,-0.87,-1.01,-1.02,rest
18.255,-1.43,-1.76,-1.59,-1.6,-1.84,-1.67,-1.99,-2.0,rest
18.265,-1.58,-2.16,-2.04,-2.18,-2.24,-2.42,-2.9,-2.82,rest
18.278,-1.84,-2.37,-2.18,-2.33,-2.31,-2.6,-3.09,-2.95,rest
18.291,-1.38,-1.47,-1.27,-1.25,-1.25,-1.3,-1.59,-1.44,rest
18.303,-0.02,0.27,0.34,0.58,0.65,0.93,0.91,1.13,rest
18.316,1.62,2.08,1.95,2.35,2.52,2.99,3.25,3.54,rest
18.329,1.92,2.37,2.19,2.51,2.73,3.13,3.52,3.8,rest
18.342,0.75,1.01,0.85,1.0,1.06,1.3,1.62,1.76,rest
18.352,-0.18,-0.2,-0.46,-0.4,-0.56,-0.41,-0.21,-0.25,rest
18.362000000000002,-0.0,-0.24,-0.72,-0.71,-0.9,-0.81,-0.65,-0.8,rest
18.372,1.15,0.94,0.27,0.14,0.12,0.11,0.36,0.14,rest
18.382,1.85,1.78,1.06,0.69,0.96,0.78,1.07,0.8,rest
18.392,1.16,0.9,0.33,-0.24,0.37,0.14,0.26,0.03,rest
18.402,-0.47,-1.18,-1.58,-2.11,-1.29,-1.42,-1.48,-1.66,rest
18.412,-1.56,-2.46,-2.77,-3.07,-2.25,-2.25,-2.4,-2.55,rest
18.422,-1.03,-1.63,-1.95,-1.91,-1.3,-1.08,-1.18,-1.32,rest
18.432000000000002,0.13,0.06,-0.29,-0.04,0.44,0.79,0.88,0.73,rest
18.442,0.66,0.94,0.73,0.88,1.48,1.69,2.0,1.83,rest
18.451,-0.09,0.29,0.26,0.19,0.84,0.74,1.18,0.97,rest
18.461,-1.24,-0.71,-0.61,-0.59,-0.32,-0.58,-0.22,-0.53,rest
18.472,-1.51,-0.62,-0.22,0.17,-0.36,-0.56,-0.45,-0.78,rest
18.482,-0.68,0.64,1.54,2.14,0.8,0.6,0.38,0.1,rest
18.492,0.97,2.69,4.23,4.92,2.77,2.35,1.78,1.52,rest
18.502,1.74,3.69,5.98,6.86,3.7,2.82,1.89,1.85,rest
18.512,1.1,2.86,5.65,6.51,2.73,1.44,0.16,0.66,rest
18.523,-0.25,0.79,3.27,3.54,0.49,-0.8,-2.24,-1.1,rest
18.532,-1.72,-1.73,-0.54,-1.25,-2.28,-2.82,-3.97,-2.45,rest
18.542,-2.15,-3.29,-3.76,-5.19,-4.0,-3.34,-3.78,-2.3,rest
18.552,-1.6,-3.76,-5.56,-7.31,-4.5,-3.04,-2.6,-1.47,rest
18.562,-0.92,-3.83,-6.63,-8.41,-4.55,-2.95,-1.7,-1.19,rest
18.572,-0.35,-3.75,-6.99,-8.31,-4.2,-2.92,-1.22,-1.36,rest
18.582,0.28,-3.02,-5.75,-6.05,-2.71,-1.92,-0.32,-0.89,rest
18.592,1.29,-1.74,-3.02,-2.14,-0.08,0.37,1.44,0.52,rest
18.602,2.29,-0.33,0.0,1.67,2.45,2.8,3.3,2.0,rest
18.612000000000002,2.38,1.7,2.43,4.26,3.99,4.41,4.58,3.18,rest
18.622,1.37,4.0,3.81,5.25,4.29,4.62,4.61,3.37,rest
18.632,0.4,5.31,4.37,5.18,3.76,3.64,3.42,2.46,rest
18.643,-0.17,4.24,3.76,3.9,2.15,1.41,0.97,0.44,rest
18.652,-0.01,2.42,3.01,2.67,0.74,-0.45,-1.04,-1.04,rest
18.662,0.7,2.06,3.24,2.75,0.99,-0.17,-0.68,-0.29,rest
18.672,0.5,1.51,2.68,2.17,1.0,0.2,-0.08,0.39,rest
18.682000000000002,-0.39,0.01,1.02,0.46,-0.17,-0.66,-0.8,-0.37,rest
18.692,-1.38,-1.54,-0.74,-1.31,-1.64,-1.87,-2.08,-1.7,rest
18.702,-1.74,-2.29,-1.66,-2.09,-2.14,-2.19,-2.55,-2.18,rest
18.714000000000002,-1.09,-2.03,-1.48,-1.71,-1.5,-1.52,-1.94,-1.48,rest
18.727,-0.45,-1.6,-1.18,-1.28,-1.02,-0.94,-1.3,-0.75,rest
18.74,-0.1,-1.18,-0.96,-0.93,-0.78,-0.4,-0.61,-0.16,rest
18.752,-0.31,-1.08,-1.15,-0.98,-0.75,-0.21,-0.24,0.02,rest
18.765,-0.73,-1.25,-1.53,-1.33,-0.83,-0.45,-0.35,-0.15,rest
18.778,-0.55,-1.09,-1.39,-1.29,-0.67,-0.5,-0.35,-0.13,rest
18.785999999999998,0.06,-0.51,-0.74,-0.74,-0.25,-0.09,0.13,0.21,rest
18.794,0.58,0.18,-0.05,-0.02,0.33,0.51,0.84,0.69,rest
18.802,0.77,0.75,0.37,0.51,0.92,1.0,1.35,1.05,rest
18.81,1.06,1.45,0.96,1.14,1.65,1.61,1.96,1.63,rest
18.817999999999998,1.05,1.51,1.12,1.16,1.65,1.52,1.86,1.61,rest
18.827,0.75,0.94,0.73,0.64,0.96,0.79,1.08,0.99,rest
18.838,0.49,0.41,0.3,0.16,0.26,0.16,0.33,0.44,rest
18.85,0.37,0.31,0.24,0.1,-0.02,0.01,0.05,0.19,rest
18.862000000000002,0.53,0.75,0.74,0.67,0.43,0.59,0.59,0.5,rest
18.874000000000002,-0.11,0.16,0.24,0.23,-0.03,0.12,0.09,-0.18,rest
18.886,-0.75,-0.68,-0.61,-0.59,-0.84,-0.82,-0.94,-1.22,rest
18.898,-1.17,-1.32,-1.38,-1.29,-1.6,-1.7,-1.94,-2.22,rest
18.908,-2.03,-2.36,-2.47,-2.27,-2.82,-2.88,-3.34,-3.54,rest
18.918,-1.24,-1.52,-1.52,-1.24,-2.06,-1.88,-2.47,-2.51,rest
18.928,-0.31,-0.44,-0.32,-0.14,-1.02,-0.75,-1.32,-1.23,rest
18.939,-0.54,-0.64,-0.4,-0.44,-1.2,-0.97,-1.49,-1.36,rest
18.949,0.22,0.22,0.51,0.45,-0.05,0.23,-0.09,-0.04,rest
18.959,0.78,0.88,1.06,1.1,1.09,1.21,1.25,1.2,rest
18.969,0.62,0.87,0.86,0.94,1.48,1.24,1.68,1.63,rest
18.979,0.57,0.99,0.91,0.93,1.77,1.28,1.95,2.01,rest
18.989,0.31,0.83,0.85,0.66,1.59,1.01,1.7,1.92,rest
18.999000000000002,0.89,1.62,1.78,1.43,2.58,2.02,2.88,3.15,rest
19.009,1.34,2.14,2.38,1.99,3.38,2.86,3.81,4.06,rest
19.019000000000002,0.89,1.23,1.39,1.13,2.12,1.83,2.26,2.47,rest
19.029,0.57,0.3,0.18,0.17,0.21,0.28,-0.06,0.07,rest
19.039,-0.57,-1.16,-1.59,-1.43,-2.15,-1.93,-2.61,-2.65,rest
19.049,-0.71,-1.16,-1.62,-1.46,-2.34,-2.03,-2.56,-2.72,rest
19.059,0.75,0.51,0.35,0.47,-0.18,0.27,-0.04,-0.18,rest
19.069000000000003,0.37,0.06,0.23,0.22,-0.11,0.27,-0.07,-0.11,rest
19.08,-0.19,-0.56,-0.29,-0.31,-0.59,-0.34,-0.71,-0.71,rest
19.09,-0.04,-0.34,-0.23,-0.14,-0.6,-0.39,-0.75,-0.78,rest
19.1,-0.64,-0.93,-1.04,-0.88,-1.41,-1.21,-1.55,-1.61,rest
19.11,-0.59,-0.8,-0.96,-0.71,-1.15,-0.96,-1.05,-1.16,rest
19.12,-0.88,-0.95,-0.99,-0.77,-0.98,-0.97,-0.82,-1.0,rest
19.131,-1.56,-1.49,-1.41,-1.34,-1.3,-1.46,-1.31,-1.45,rest
19.141,-2.01,-1.95,-1.85,-1.9,-1.72,-1.88,-1.79,-1.83,rest
19.151,-2.85,-2.85,-2.86,-2.95,-2.74,-2.95,-2.91,-2.92,rest
19.160999999999998,-1.44,-1.26,-1.37,-1.35,-1.23,-1.39,-1.25,-1.33,rest
19.171,0.39,0.69,0.58,0.69,0.69,0.7,0.92,0.87,rest
19.180999999999997,0.36,0.47,0.45,0.49,0.5,0.59,0.7,0.79,rest
19.191,2.41,2.53,2.65,2.69,2.76,2.95,3.09,3.25,rest
19.201,4.14,4.42,4.62,4.57,4.83,4.91,5.19,5.29,rest
19.214000000000002,2.07,2.28,2.38,2.09,2.61,2.29,2.56,2.54,rest
19.226,-0.01,0.12,0.04,-0.28,0.28,-0.07,0.12,0.09,rest
19.239,-1.0,-0.92,-1.05,-1.34,-0.73,-0.99,-0.9,-0.71,rest
19.250999999999998,-0.84,-0.82,-0.8,-1.22,-0.43,-0.92,-0.92,-0.47,rest
19.264,1.46,1.61,1.78,1.45,2.07,1.64,1.64,2.12,rest
19.276,3.15,3.25,3.38,3.45,3.47,3.48,3.49,3.66,rest
19.285999999999998,2.66,2.46,2.47,2.82,2.16,2.66,2.61,2.31,rest
19.296,0.88,0.48,0.44,0.77,-0.2,0.54,0.42,-0.13,rest
19.307000000000002,-1.19,-1.68,-1.65,-1.57,-2.32,-1.73,-1.89,-2.31,rest
19.317,-1.87,-2.31,-2.13,-2.09,-2.65,-2.09,-2.12,-2.29,rest
19.327,-0.89,-1.03,-0.8,-0.44,-1.02,-0.24,-0.03,-0.04,rest
19.337,0.42,0.59,0.66,1.21,0.81,1.37,1.62,1.68,rest
19.347,0.27,0.58,0.39,0.7,0.69,0.51,0.48,0.5,rest
19.357,-1.76,-1.55,-1.91,-2.06,-1.71,-2.65,-3.07,-3.07,rest
19.367,-4.25,-4.19,-4.53,-5.04,-4.51,-5.82,-6.52,-6.43,rest
19.375999999999998,-5.97,-5.83,-6.1,-6.55,-6.09,-7.43,-8.22,-7.98,rest
19.386,-5.14,-4.81,-5.05,-5.15,-4.86,-5.91,-6.53,-6.18,rest
19.396,-1.13,-0.76,-0.94,-0.74,-0.68,-1.0,-1.19,-0.98,rest
19.406,2.76,2.88,2.82,3.06,2.89,3.44,3.63,3.47,rest
19.416,3.32,3.04,3.03,3.15,2.82,3.77,3.97,3.58,rest
19.427,1.53,1.07,1.03,1.04,0.57,1.34,1.36,0.95,rest
19.437,0.81,0.4,0.39,0.49,-0.07,0.45,0.52,0.2,rest
19.447,2.06,1.82,1.96,2.23,1.75,2.25,2.64,2.46,rest
19.457,2.96,2.97,3.16,3.39,3.25,3.65,4.16,4.1,rest
19.467,2.19,2.31,2.48,2.4,2.74,2.87,3.22,3.24,rest
19.476,0.44,0.48,0.65,0.2,0.86,0.72,0.85,0.91,rest
19.486,-0.9,-0.99,-0.74,-1.38,-0.64,-0.95,-0.81,-0.67,rest
19.495,-0.14,-0.19,0.36,-0.26,0.7,0.34,1.0,1.39,rest
19.505,2.19,2.36,3.18,2.71,3.84,3.67,4.86,5.44,rest
19.515,3.42,3.74,4.29,4.22,4.8,5.07,5.96,6.49,rest
19.525,2.22,2.55,2.42,2.84,2.5,3.06,2.99,3.3,rest
19.535,-0.69,-0.57,-1.12,-0.6,-1.37,-1.2,-2.02,-1.99,rest
19.546,-2.72,-2.78,-3.23,-2.97,-3.56,-3.99,-4.81,-5.0,rest
19.555999999999997,-2.39,-2.3,-2.5,-2.32,-2.62,-3.1,-3.56,-3.81,rest
19.567,-1.58,-1.49,-1.69,-1.48,-1.76,-2.08,-2.36,-2.67,rest
19.577,-0.83,-1.0,-1.34,-1.2,-1.67,-1.87,-2.16,-2.5,rest
19.588,-0.12,-0.47,-0.87,-0.87,-1.4,-1.47,-1.88,-2.09,rest
19.598,-0.81,-1.34,-1.64,-1.79,-2.12,-2.22,-2.82,-2.91,rest
19.609,-1.94,-2.4,-2.45,-2.6,-2.62,-2.76,-3.32,-3.38,rest
19.62,-2.18,-2.25,-2.19,-2.12,-1.92,-2.04,-2.23,-2.31,rest
19.63,-1.38,-1.11,-1.08,-0.87,-0.57,-0.59,-0.34,-0.39,rest
19.641,-0.16,0.22,0.28,0.45,0.79,0.99,1.49,1.64,rest
19.651,0.35,0.54,0.68,0.6,0.85,1.11,1.56,1.84,rest
19.662,0.08,0.15,0.29,0.0,0.14,0.25,0.5,0.7,rest
19.672,-0.78,-0.57,-0.43,-0.63,-0.4,-0.45,-0.23,-0.21,rest
19.682000000000002,-0.56,-0.16,-0.0,0.03,0.35,0.33,0.63,0.59,rest
19.692999999999998,1.06,1.49,1.68,1.79,2.07,2.2,2.42,2.5,rest
19.703,2.17,2.39,2.55,2.64,2.74,2.91,2.94,3.09,rest
19.714000000000002,2.44,2.41,2.46,2.46,2.23,2.51,2.38,2.34,rest
19.724,0.76,0.55,0.52,0.38,-0.02,0.33,0.11,-0.17,rest
19.734,-1.07,-1.34,-1.44,-1.48,-1.94,-1.73,-1.92,-2.3,rest
19.745,-0.17,-0.47,-0.62,-0.31,-1.08,-0.97,-1.11,-1.47,rest
19.755,1.18,0.78,0.66,1.08,0.18,0.15,0.0,-0.26,rest
19.766,1.97,1.6,1.55,1.69,1.19,1.03,0.92,0.84,rest
19.776,1.97,1.79,1.79,1.45,1.65,1.47,1.47,1.58,rest
19.787,0.98,0.95,0.93,0.33,1.0,0.82,0.94,1.11,rest
19.797,0.45,0.44,0.37,-0.08,0.55,0.36,0.57,0.72,rest
19.808,0.35,0.16,0.09,-0.11,0.34,-0.02,0.23,0.48,rest
19.817999999999998,1.86,1.63,1.61,1.61,1.9,1.47,1.77,2.11,rest
19.829,3.32,3.31,3.35,3.42,3.62,3.4,3.57,3.8,rest
19.839000000000002,1.01,1.14,1.2,1.15,1.45,1.33,1.21,1.22,rest
19.85,-1.44,-1.28,-1.33,-1.4,-1.19,-1.26,-1.54,-1.62,rest
19.86,-2.09,-2.01,-2.22,-2.37,-2.22,-2.25,-2.55,-2.43,rest
19.871,-3.35,-3.4,-3.56,-3.92,-3.4,-3.6,-3.65,-3.27,rest
19.882,-3.63,-3.53,-3.44,-3.72,-2.96,-3.14,-2.83,-2.4,rest
19.892,-3.41,-3.19,-2.9,-2.81,-2.59,-2.46,-2.22,-2.0,rest
19.903,-5.28,-5.23,-4.97,-4.39,-5.21,-4.83,-5.09,-5.28,rest
19.914,-4.95,-5.01,-4.85,-3.92,-5.27,-4.78,-5.37,-5.79,rest
19.925,0.01,-0.08,0.15,0.98,-0.06,0.39,-0.1,-0.45,rest
19.936,1.84,1.77,2.1,2.71,1.96,2.38,2.05,1.69,rest
19.947,-3.3,-3.15,-2.8,-2.26,-2.94,-2.42,-2.65,-3.1,rest
19.958,-8.93,-8.37,-8.08,-7.54,-7.86,-7.3,-7.3,-7.57,rest
19.968,-8.51,-7.59,-7.42,-6.95,-6.57,-6.13,-5.76,-5.62,rest
19.977999999999998,-1.3,-0.3,-0.25,0.02,1.03,1.3,1.95,2.41,rest
19.989,7.1,7.89,7.86,7.78,9.12,9.15,9.93,10.42,rest
19.999000000000002,10.8,11.4,11.25,10.73,12.2,12.05,12.85,13.17,rest
20.009,8.46,8.9,8.61,7.86,9.05,8.85,9.58,9.67,rest
20.019000000000002,4.11,4.25,3.77,3.11,3.45,3.2,3.71,3.48,rest
20.03,5.47,5.23,4.55,3.89,3.33,2.98,3.2,2.81,rest
20.04,11.11,10.32,9.51,8.48,7.48,6.9,6.85,6.49,rest
20.05,14.16,12.75,11.78,10.31,9.2,8.3,7.93,7.51,rest
20.061,14.96,13.13,11.97,10.23,9.02,7.92,7.21,6.7,rest
20.070999999999998,12.1,10.04,8.93,7.23,5.97,4.82,3.88,3.43,rest
20.081,4.67,2.74,2.17,1.1,0.18,-0.77,-1.68,-1.96,rest
20.092,-3.24,-4.71,-4.4,-4.3,-4.58,-5.04,-5.8,-5.89,rest
20.102,-11.06,-12.08,-10.91,-9.85,-9.51,-9.56,-10.23,-10.23,rest
20.113,-17.3,-17.78,-16.12,-14.65,-13.97,-13.66,-14.23,-14.06,rest
20.123,-19.58,-19.24,-17.51,-15.82,-15.08,-14.33,-14.71,-14.22,rest
20.134,-18.29,-17.06,-15.66,-13.77,-13.1,-12.02,-12.09,-11.33,rest
20.144000000000002,-14.53,-12.73,-11.91,-10.13,-9.56,-8.51,-8.18,-7.34,rest
20.155,-11.18,-9.23,-8.93,-7.6,-7.13,-6.37,-5.67,-4.92,rest
20.166,-9.06,-7.14,-7.16,-6.37,-6.01,-5.41,-4.54,-3.97,rest
20.176,-6.7,-4.9,-5.06,-4.71,-4.46,-3.83,-3.13,-2.68,rest
20.187,-4.21,-2.44,-2.58,-2.38,-2.09,-1.35,-0.94,-0.51,rest
20.197,-1.26,0.46,0.35,0.59,0.98,1.81,2.12,2.47,rest
20.208,3.21,4.56,4.34,4.45,4.8,5.44,5.84,5.87,rest
20.218,8.66,9.31,8.91,8.63,8.75,8.88,9.39,9.0,rest
20.227999999999998,12.45,12.09,11.51,10.66,10.48,10.01,10.33,9.64,rest
20.238,13.68,12.26,11.6,10.31,9.94,9.04,8.88,8.09,rest
20.248,14.29,12.31,11.77,10.41,10.03,9.04,8.59,7.84,rest
20.259,14.36,12.53,12.24,11.19,10.89,10.12,9.75,9.14,rest
20.269000000000002,12.53,11.04,10.88,10.15,9.87,9.36,9.2,8.73,rest
20.279,9.37,7.87,7.57,6.79,6.36,5.93,5.87,5.32,rest
20.289,5.81,4.31,3.84,2.97,2.34,1.87,1.78,1.15,rest
20.298,2.5,1.49,1.05,0.36,-0.26,-0.75,-0.89,-1.35,rest
20.308,1.4,1.19,0.76,0.4,-0.08,-0.45,-0.54,-0.7,rest
