Time Ch1 Ch2 Ch3 Ch4 Ch5 Ch6 Ch7 Ch8 Ch9 Ch10 Ch11 Ch12 Ch13 Ch14
77.466 -4.95 -8.16 24.02 -7.24 -6.48 -4.70 -5.23 -3.75 -1.70 -0.87 -0.61 -0.80 28.69 -0.81
77.474 12.10 8.36 47.40 8.42 8.59 9.65 9.32 10.79 1.32 2.67 4.08 4.74 35.57 5.68
77.482 24.94 21.65 66.48 20.83 19.99 20.07 19.20 19.65 15.15 16.08 17.38 18.17 33.97 19.10
77.491 12.50 10.30 60.73 9.58 8.27 7.57 6.49 5.77 15.48 15.56 15.69 15.85 20.20 15.82
77.499 -19.05 -20.84 34.40 -20.02 -20.44 -21.14 -20.96 -21.56 -4.87 -5.29 -5.94 -6.23 -5.08 -7.28
77.507 -35.21 -37.30 19.42 -35.35 -34.89 -35.54 -34.28 -34.57 -33.92 -34.34 -34.99 -35.21 -34.66 -36.72
77.516 -13.33 -15.36 39.09 -14.04 -13.70 -14.98 -13.97 -14.76 -33.37 -33.44 -33.93 -33.86 -40.26 -35.03
77.524 14.38 13.04 59.95 13.10 13.15 10.92 11.52 10.29 -0.96 -0.72 -1.28 -1.11 -13.42 -1.67
77.532 29.72 29.30 64.05 28.34 28.12 24.80 24.97 23.36 16.70 16.72 15.61 15.32 13.41 14.87
77.540 29.08 28.80 48.72 27.65 27.98 24.38 24.80 23.71 16.92 16.96 15.61 14.99 20.46 15.17
77.549 14.67 14.37 12.74 13.70 15.17 12.55 13.97 14.11 19.96 20.57 19.92 19.68 18.58 21.08
77.557 10.55 11.35 -22.29 10.48 11.95 10.21 11.65 11.87 24.47 25.00 25.00 25.15 22.41 26.57
77.565 12.39 14.62 -59.06 13.06 13.80 12.33 13.29 13.06 24.87 24.84 25.32 25.86 30.17 26.50
77.574 8.06 11.64 -98.27 9.72 10.06 8.98 9.84 9.61 14.44 14.43 15.52 16.59 28.01 17.11
77.582 -4.46 0.33 -135.36 -1.18 -0.41 -0.35 1.02 1.45 4.38 4.67 5.77 6.83 17.09 7.49
77.590 -33.06 -27.65 -185.97 -28.75 -27.23 -25.64 -23.56 -22.07 -9.23 -8.81 -8.09 -7.56 0.21 -7.23
77.599 -53.55 -47.99 -221.38 -49.66 -48.31 -45.72 -43.88 -41.95 -36.19 -35.66 -34.82 -34.48 -25.67 -34.35
77.607 -42.29 -36.56 -217.39 -39.09 -38.07 -34.61 -33.36 -31.30 -40.57 -39.80 -38.43 -37.84 -41.36 -37.01
77.616 -21.40 -15.11 -193.94 -18.79 -18.37 -14.40 -14.14 -12.70 -21.02 -20.60 -19.53 -19.32 -38.51 -18.34
77.624 -12.47 -5.99 -159.99 -10.89 -11.76 -8.34 -9.90 -10.11 -14.08 -14.83 -15.07 -15.99 -37.22 -16.29
77.632 -3.37 2.68 -116.63 -1.67 -2.82 0.07 -2.38 -3.47 -9.13 -10.46 -11.34 -12.49 -36.47 -13.51
77.641 11.83 16.39 -42.25 14.88 13.89 16.62 14.40 13.40 9.20 8.14 7.55 7.24 -22.10 6.56
77.649 4.34 5.78 34.93 7.45 5.96 8.07 6.15 5.52 11.48 10.73 10.44 10.59 -10.18 10.15
77.657 -12.03 -14.44 103.02 -10.56 -13.01 -12.26 -14.12 -14.63 -13.74 -14.30 -14.43 -14.44 -15.16 -14.98
77.666 18.27 10.12 266.62 16.98 12.47 10.92 8.75 7.86 -13.06 -13.62 -13.77 -13.98 -7.85 -14.85
77.674 66.66 52.55 453.70 62.69 56.37 52.65 50.47 49.09 32.45 31.86 31.31 31.11 26.94 29.94
77.682 65.47 46.81 588.00 60.99 53.47 48.42 46.42 44.07 52.53 51.52 50.05 49.52 48.44 47.67
77.691 31.63 5.21 797.71 27.02 17.81 11.55 9.75 6.75 17.94 16.11 14.14 12.94 34.70 9.93
77.699 21.67 -9.20 870.77 14.34 7.24 1.11 0.49 -1.22 -4.38 -5.91 -6.86 -7.76 23.32 -10.30
77.707 27.62 8.75 436.70 16.50 18.35 15.20 16.67 17.54 19.32 19.70 20.63 21.14 38.86 21.64
77.716 -4.05 1.21 -334.14 -14.67 -2.11 -0.74 2.93 6.14 27.69 29.78 31.66 32.92 45.08 36.36
77.724 -51.99 -28.92 -844.36 -55.83 -38.68 -34.32 -29.35 -25.28 -10.16 -8.15 -7.02 -6.52 11.48 -2.88
77.732 -53.22 -29.47 -793.19 -50.76 -37.53 -33.64 -29.16 -25.67 -35.55 -33.87 -33.16 -33.15 -29.97 -30.73
77.741 -23.31 -5.60 -544.73 -19.25 -12.61 -10.81 -8.24 -6.47 -18.57 -16.26 -14.97 -14.27 -37.49 -12.16
77.749 -7.90 7.40 -409.42 -3.50 -1.67 -1.26 -1.02 -1.81 0.65 2.39 2.91 3.55 -16.96 5.29
77.757 -23.84 -12.10 -294.88 -18.65 -19.57 -19.46 -20.07 -21.80 -9.46 -9.63 -10.85 -11.45 -7.19 -11.50
77.766 -44.82 -38.15 -185.51 -39.02 -40.28 -39.54 -39.40 -40.04 -35.06 -35.69 -37.09 -38.09 -23.22 -39.65
77.774 -26.25 -23.32 -83.51 -21.82 -23.18 -22.24 -22.12 -22.03 -36.57 -35.81 -35.63 -35.40 -30.40 -36.53
77.782 9.96 9.82 37.14 11.93 9.42 9.81 8.80 8.60 -2.95 -1.41 -0.11 1.07 -1.60 0.85
77.791 23.42 22.57 111.48 25.75 22.37 22.45 20.27 18.73 23.97 23.99 24.18 24.44 34.49 23.65
77.799 11.71 10.94 136.94 15.36 11.75 11.77 9.00 6.33 13.76 11.75 10.32 9.12 37.00 7.14
77.807 -0.82 -2.46 152.88 2.59 -1.09 -1.15 -3.96 -6.73 -5.70 -8.23 -9.96 -11.55 11.85 -13.79
77.816 13.42 10.79 171.89 15.56 11.69 11.34 8.71 6.57 -1.09 -3.52 -5.22 -6.67 -9.28 -8.42
77.824 13.64 8.97 167.04 14.74 12.51 12.75 12.51 13.62 14.00 12.77 12.40 11.90 -19.48 11.71
77.832 -12.21 -17.61 129.48 -9.68 -9.39 -7.95 -4.91 -0.49 13.82 15.17 17.70 19.23 -22.93 21.70
77.841 1.23 -2.80 118.74 3.61 2.63 2.73 5.32 8.48 6.79 8.58 11.36 13.59 -13.63 16.92
77.849 34.31 30.20 125.02 32.23 28.77 26.39 26.74 27.53 11.29 11.32 11.65 12.69 4.04 14.40
77.857 30.59 25.38 97.56 24.73 22.36 20.08 19.86 20.37 10.13 9.67 9.10 9.28 7.69 9.50
77.866 18.62 13.40 66.04 11.19 11.25 10.52 9.86 9.98 -2.97 -2.64 -2.53 -2.45 -4.31 -2.81
77.874 34.20 30.32 62.21 27.16 28.23 28.50 27.17 26.30 12.83 13.50 13.76 13.80 4.39 13.24
77.882 32.76 30.32 37.85 28.23 29.96 30.94 30.81 30.93 43.77 44.13 44.01 44.13 32.13 43.86
77.891 -25.86 -26.93 -40.59 -26.80 -23.73 -21.77 -19.63 -17.37 23.72 23.93 24.06 24.59 25.65 24.95
77.899 -58.94 -56.70 -87.20 -56.39 -54.30 -52.65 -51.52 -51.28 -32.51 -33.29 -33.75 -33.53 -16.44 -33.86
77.907 -25.75 -20.75 -65.66 -23.03 -24.49 -24.81 -27.41 -31.61 -57.26 -60.29 -63.13 -64.31 -42.61 -66.80
77.916 -18.25 -14.10 -67.03 -17.38 -19.61 -20.24 -23.37 -27.27 -42.54 -45.86 -49.09 -50.51 -39.18 -53.44
77.924 -41.81 -40.10 -94.57 -41.73 -41.53 -40.51 -40.86 -40.73 -26.78 -27.93 -28.63 -28.61 -29.35 -29.63
77.932 -35.27 -35.64 -88.36 -36.02 -33.96 -32.11 -30.20 -27.27 -22.32 -21.38 -19.63 -18.11 -12.83 -17.02
77.941 10.35 9.73 -38.79 9.27 11.29 12.41 14.31 16.75 -0.04 2.19 5.14 7.39 27.70 9.72
77.949 76.49 77.72 35.33 76.61 77.30 76.82 76.85 76.43 54.37 56.62 59.08 60.79 81.50 62.90
77.957 87.58 90.19 56.23 89.41 89.67 88.17 87.25 85.21 87.04 88.27 89.03 89.04 104.60 89.73
77.966 19.81 22.27 -0.88 22.86 24.17 22.60 22.54 20.88 51.99 52.42 51.72 49.68 63.16 48.59
77.974 -56.60 -55.05 -67.40 -53.52 -51.40 -52.88 -52.04 -53.16 -17.86 -17.61 -18.82 -22.11 -18.50 -24.23
77.982 -87.61 -87.37 -90.00 -86.20 -83.72 -85.19 -83.92 -84.41 -70.92 -69.57 -69.75 -72.85 -86.74 -73.93
77.991 -47.45 -48.37 -41.45 -48.78 -45.72 -47.50 -46.01 -46.01 -64.76 -61.41 -59.59 -62.03 -104.85 -60.78
77.999 -7.15 -8.32 5.30 -9.62 -6.98 -9.30 -8.27 -8.70 -21.24 -17.95 -16.19 -18.90 -75.31 -17.38
78.008 -9.19 -9.98 3.56 -10.57 -10.53 -12.96 -13.15 -13.86 -14.98 -14.85 -15.67 -18.36 -43.50 -19.10
78.016 30.66 29.62 38.49 29.82 26.88 25.37 24.67 25.83 -12.86 -14.94 -16.47 -15.98 -8.00 -16.86
78.024 90.42 89.33 95.18 89.23 84.84 84.83 84.24 87.11 39.17 37.82 38.00 42.42 60.67 44.45
78.032 86.04 86.57 94.04 85.90 81.43 82.48 81.17 82.49 84.18 82.97 82.94 87.20 108.47 89.93
78.041 -2.44 -0.95 10.09 -0.37 -3.35 -0.94 -2.08 -2.02 54.86 52.26 50.26 52.02 74.15 51.96
78.049 -105.14 -104.54 -91.51 -102.06 -102.83 -98.60 -98.30 -97.03 -46.57 -49.57 -52.15 -51.38 -23.65 -53.80
78.057 -69.13 -69.03 -56.20 -67.24 -67.49 -63.04 -63.04 -61.74 -93.94 -95.81 -97.00 -95.35 -81.63 -96.83
78.066 48.44 48.66 60.00 48.83 48.07 51.35 50.18 50.35 -4.27 -4.49 -3.66 -0.82 -18.68 0.73
78.074 68.58 68.32 77.77 68.13 67.83 70.01 69.29 69.19 76.22 76.73 78.40 80.66 66.95 82.97
78.082 0.19 -0.53 6.80 -0.90 -0.47 0.42 0.86 0.55 42.37 42.45 43.32 43.26 59.19 43.26
78.091 -68.71 -69.22 -64.11 -69.11 -68.08 -68.44 -67.05 -67.74 -34.24 -35.02 -35.74 -38.15 -13.76 -40.68
78.099 -43.30 -44.26 -40.81 -42.79 -40.80 -41.98 -39.69 -39.82 -58.67 -59.26 -59.96 -62.49 -70.13 -65.14
78.107 47.45 45.51 47.46 47.76 50.72 49.15 52.34 53.66 9.51 11.50 13.76 14.02 -42.00 14.74
78.116 62.84 62.38 60.70 62.53 63.64 61.08 62.42 62.03 71.80 74.55 77.13 78.12 23.04 80.19
78.124 21.58 23.73 16.74 18.69 14.86 9.90 5.87 0.20 36.93 35.70 33.30 30.60 18.94 28.60
78.132 -21.31 -20.52 -29.13 -26.06 -30.41 -34.95 -40.24 -45.47 -23.22 -26.68 -31.61 -36.20 -25.06 -40.24
78.141 -42.91 -44.82 -51.55 -44.78 -44.45 -44.48 -45.76 -44.71 -40.21 -40.56 -41.70 -43.35 -33.72 -44.02
78.149 -9.37 -10.33 -16.48 -7.85 -5.85 -3.42 -3.14 0.02 -21.02 -18.22 -15.38 -13.84 -9.71 -11.33
78.157 10.78 11.10 5.97 12.40 13.65 14.99 15.15 17.26 -4.03 -0.89 2.64 4.87 6.13 7.97
78.166 -4.14 -4.53 -6.29 -3.38 -1.36 -1.28 0.44 3.11 -15.96 -13.25 -10.06 -7.97 -2.38 -4.76
78.174 -2.90 -3.24 -2.51 -1.66 1.05 0.97 3.59 6.52 -15.69 -13.90 -11.61 -9.97 9.10 -7.29
78.182 6.61 7.70 7.96 8.67 10.44 10.85 12.19 13.35 7.96 7.91 8.13 8.31 50.60 8.20
78.191 4.84 6.79 5.41 5.93 5.71 5.98 5.15 3.83 9.10 7.08 5.10 3.54 66.09 0.52
78.199 -22.23 -21.61 -22.95 -22.90 -23.56 -23.53 -24.54 -25.98 -7.70 -9.98 -12.31 -14.01 41.21 -16.63
78.207 -36.73 -37.34 -37.89 -37.45 -37.33 -36.77 -36.42 -36.78 -22.23 -22.75 -23.27 -23.50 -5.36 -24.01
78.216 -5.06 -4.84 -5.51 -4.69 -5.24 -4.66 -4.50 -5.86 -24.14 -24.28 -24.64 -24.81 -42.47 -25.51
78.224 22.12 22.32 21.90 22.59 21.63 22.08 22.03 20.05 7.06 6.36 4.79 3.84 -31.70 2.28
78.232 35.78 36.09 35.75 36.22 35.08 35.45 35.46 33.57 46.48 46.24 44.79 44.47 3.76 44.31
78.241 43.56 45.30 44.92 45.17 43.22 43.22 42.41 39.96 55.16 54.37 52.46 52.38 14.32 53.27
78.249 6.83 7.29 8.22 8.33 7.77 8.24 8.55 8.45 29.29 29.07 27.99 28.43 -7.41 29.51
78.257 -46.64 -47.89 -46.71 -47.79 -47.61 -47.23 -46.48 -44.82 -21.21 -19.61 -18.51 -17.14 -41.78 -15.72
78.266 -38.75 -39.71 -39.06 -42.02 -43.12 -43.80 -44.99 -44.87 -48.75 -48.05 -47.25 -46.59 -59.01 -45.75
78.274 18.03 16.51 18.59 15.19 15.34 15.15 14.75 16.09 -7.28 -6.50 -4.68 -3.49 -30.01 -1.69
78.282 44.74 43.70 46.90 43.41 44.76 45.28 45.75 48.35 57.32 59.84 64.01 66.67 30.44 69.87
78.291 26.07 26.07 30.01 25.46 26.87 27.65 27.32 28.78 68.72 70.18 73.20 74.71 62.20 75.99
78.299 -7.52 -6.50 -1.64 -5.41 -3.39 -1.87 -1.77 -1.30 9.47 7.57 6.84 5.51 33.70 3.05
78.307 -37.40 -34.56 -31.66 -31.89 -31.22 -30.41 -30.49 -31.76 -69.32 -75.09 -80.40 -84.87 -25.58 -91.40
78.316 -47.77 -48.27 -48.89 -45.93 -45.97 -46.73 -45.84 -45.15 -92.40 -97.16 -102.08 -105.87 -58.00 -112.12
78.324 -16.57 -21.00 -24.33 -20.75 -20.91 -22.57 -20.90 -17.66 -52.87 -51.23 -49.85 -48.50 -35.14 -48.11
78.332 38.45 36.79 32.19 34.55 32.24 30.10 29.04 28.93 10.94 14.79 18.11 21.49 18.46 25.87
78.341 25.14 26.97 23.27 24.94 22.18 20.60 18.63 16.10 42.78 43.91 44.21 45.34 48.79 47.69
78.349 -42.26 -38.91 -41.28 -39.52 -41.29 -41.96 -42.80 -45.14 -3.33 -5.03 -7.16 -8.57 15.38 -9.46
78.358 -31.62 -29.69 -30.62 -29.61 -30.10 -30.18 -30.13 -31.41 -38.22 -40.64 -42.63 -44.48 -26.37 -45.92
78.366 36.65 35.94 36.04 35.91 36.73 36.91 37.70 37.87 5.93 6.49 7.93 8.54 -5.86 10.11
78.374 42.76 43.70 43.22 42.67 42.45 42.18 41.47 39.65 33.31 34.88 36.83 37.81 18.34 39.65
78.383 2.66 3.86 3.85 3.36 3.34 3.19 2.18 -0.06 15.64 14.98 14.16 12.91 1.70 11.51
78.391 16.20 13.91 15.54 15.13 17.49 18.20 19.45 20.65 34.15 34.73 35.34 35.21 12.94 34.73
78.399 45.35 42.38 44.61 44.36 47.66 48.94 51.26 54.18 76.09 79.19 82.38 84.60 61.74 87.47
78.408 -11.70 -13.35 -11.10 -10.99 -7.60 -5.79 -2.96 0.38 36.30 38.83 41.25 42.93 50.35 45.80
78.416 -70.57 -72.01 -70.75 -70.74 -68.42 -66.91 -64.71 -61.75 -60.14 -58.84 -57.77 -57.29 -30.11 -56.19
78.424 -31.66 -33.74 -34.16 -34.89 -34.75 -34.44 -34.34 -32.91 -64.76 -63.45 -62.66 -62.10 -54.64 -61.53
78.433 21.54 21.05 19.68 19.58 17.95 17.89 16.33 15.75 -1.53 -1.21 -1.83 -1.88 -8.12 -2.06
78.441 12.08 15.81 13.61 15.91 12.60 13.14 10.37 7.27 5.52 2.74 -1.11 -3.50 -0.22 -6.38
78.450 -11.98 -8.84 -11.20 -8.21 -11.23 -10.22 -12.21 -14.42 -14.12 -16.91 -20.46 -22.75 -26.42 -25.98
78.458 8.61 7.75 6.66 7.24 6.23 6.77 6.45 6.88 5.41 6.44 7.11 7.87 -8.19 8.02
78.466 28.14 29.26 29.41 27.42 26.27 25.37 23.69 21.85 33.42 34.45 35.35 36.06 34.36 36.79
78.474 -4.16 0.88 1.63 -0.82 -3.02 -4.77 -8.09 -13.10 5.87 2.55 -0.62 -3.29 22.85 -6.07
78.483 -20.66 -17.79 -16.53 -18.02 -18.93 -20.01 -21.46 -24.06 -39.36 -43.75 -47.55 -50.87 -26.35 -54.92
78.491 -2.21 -3.68 -2.05 -2.70 -1.23 -1.48 0.23 2.10 -14.83 -15.43 -15.23 -15.49 -28.32 -16.50
78.499 -15.29 -18.08 -16.67 -17.10 -14.87 -15.52 -12.62 -9.37 18.87 20.53 22.72 24.34 -3.93 25.57
78.508 -37.61 -40.13 -39.94 -40.52 -39.82 -42.29 -40.69 -39.04 -9.54 -8.40 -7.29 -5.87 -13.27 -4.52
78.516 -16.91 -19.40 -20.21 -20.76 -21.50 -25.12 -24.51 -23.89 -40.39 -38.69 -37.08 -34.99 -25.02 -32.33
78.524 32.58 30.10 30.33 31.12 31.92 30.27 32.97 35.87 -11.09 -8.38 -5.17 -2.17 3.12 1.96
78.532 47.63 46.15 47.71 50.09 52.77 54.10 58.48 63.21 45.35 47.73 50.96 53.68 44.88 57.07
78.541 10.29 10.83 10.97 12.59 13.36 15.07 16.38 17.81 33.97 34.55 35.49 36.52 32.64 37.12
78.549 3.95 6.17 4.20 4.05 1.73 2.44 -0.68 -4.08 -11.56 -13.69 -16.09 -17.42 -14.94 -19.98
78.557 33.50 36.20 34.44 34.08 31.79 32.77 29.05 24.82 6.49 3.02 -0.88 -3.22 -13.11 -7.05
78.566 29.03 29.84 29.55 29.19 29.23 30.96 29.51 27.99 39.79 37.65 35.33 34.16 19.74 31.91
78.574 -9.27 -10.64 -10.15 -11.22 -9.77 -8.29 -8.41 -7.91 23.27 24.31 25.46 27.12 18.76 29.22
78.582 -60.53 -60.35 -60.12 -61.71 -60.84 -59.83 -60.49 -60.93 -40.48 -37.86 -34.86 -31.93 -35.23 -27.31
78.591 -63.70 -61.13 -60.70 -62.88 -62.66 -61.59 -63.22 -65.47 -89.57 -90.16 -90.06 -90.25 -98.34 -89.47
78.599 5.00 5.51 7.34 4.92 5.98 6.78 5.29 3.59 -40.78 -44.53 -47.92 -51.29 -69.24 -55.21
78.607 39.77 36.05 38.34 37.25 39.54 39.71 40.35 41.80 47.15 46.38 44.93 42.89 42.23 40.10
78.616 9.37 6.20 6.72 8.40 9.85 9.50 11.87 14.74 66.70 69.49 71.01 71.08 110.10 71.41
78.624 -13.79 -12.93 -14.50 -11.00 -12.10 -12.92 -11.42 -10.42 20.20 21.62 22.42 21.31 84.07 21.43
78.632 -2.71 -2.59 -3.87 -1.15 -2.23 -2.46 -1.06 0.45 -14.28 -13.42 -11.86 -14.20 33.51 -14.38
78.641 17.49 14.91 15.12 16.38 17.12 18.15 20.36 23.99 11.75 14.94 19.20 18.05 33.41 19.49
78.649 3.03 3.37 2.75 3.15 2.43 3.31 3.03 3.90 14.47 17.08 19.89 19.48 26.63 20.30
78.657 -22.10 -16.90 -18.86 -18.75 -21.99 -21.70 -25.33 -29.27 -33.90 -35.65 -37.78 -38.82 -37.56 -40.37
78.666 -12.26 -6.30 -7.33 -6.75 -9.30 -8.52 -11.84 -16.52 -36.22 -40.90 -46.00 -47.12 -72.38 -49.35
78.674 0.83 3.07 3.51 4.09 4.11 5.38 4.97 3.48 -2.10 -5.48 -9.11 -9.15 -53.01 -10.40
78.682 12.76 11.34 11.77 11.11 11.94 12.05 12.61 13.09 16.77 15.95 15.17 16.71 -28.19 17.29
78.691 6.00 3.90 2.87 0.69 -0.35 -2.81 -4.49 -5.70 -2.73 -2.20 -1.86 0.45 -23.18 1.95
78.699 -46.81 -49.46 -50.54 -52.80 -53.82 -57.03 -58.45 -59.61 -57.88 -56.87 -56.47 -54.84 -53.86 -54.27
78.707 -32.00 -34.62 -33.60 -34.18 -32.63 -34.45 -32.55 -30.95 -43.96 -43.46 -43.18 -42.11 -57.12 -42.22
78.716 78.15 76.18 78.21 78.71 81.37 80.07 83.87 87.58 59.38 61.19 63.60 66.68 22.56 69.01
78.724 115.11 112.46 113.99 114.34 116.90 115.62 120.11 125.15 125.79 130.70 136.43 141.97 114.03 147.77
78.733 29.29 27.99 27.98 28.08 28.51 26.81 29.19 31.38 80.31 83.96 87.48 90.82 117.91 94.31
78.741 -52.46 -51.16 -52.79 -52.55 -55.12 -57.43 -58.70 -61.06 -25.47 -26.37 -28.43 -29.76 26.32 -32.10
78.749 -50.36 -48.79 -49.71 -48.51 -50.43 -51.28 -52.40 -54.38 -71.49 -74.33 -78.18 -80.91 -50.15 -84.59
78.758 -38.58 -37.26 -36.71 -35.20 -35.32 -34.22 -34.26 -34.78 -51.40 -54.26 -57.41 -59.97 -48.58 -62.41
78.766 -66.45 -64.83 -63.84 -63.36 -63.30 -61.40 -62.32 -63.55 -61.39 -65.06 -68.36 -72.01 -47.57 -74.75
78.774 -26.89 -24.90 -24.19 -24.60 -24.91 -22.67 -24.67 -26.69 -61.20 -64.48 -66.63 -69.80 -58.98 -72.26
78.782 62.90 64.59 64.32 63.46 62.91 65.09 63.05 61.45 18.09 17.93 19.05 18.61 -14.87 18.26
78.791 55.84 56.04 55.39 54.46 54.73 56.82 56.29 56.37 73.21 74.56 76.45 76.64 39.52 77.33
78.799 -3.00 -4.51 -4.59 -5.47 -4.43 -2.99 -2.69 -1.82 41.53 42.24 42.85 41.83 43.48 41.86
78.807 -4.82 -7.50 -6.90 -7.49 -6.13 -5.44 -5.13 -3.90 9.24 11.39 13.44 13.69 37.84 14.72
78.816 20.39 18.20 19.54 20.12 22.49 23.99 25.75 28.49 20.08 24.13 28.20 31.04 52.22 34.20
78.824 1.63 1.45 2.44 3.58 6.00 8.09 10.73 14.02 28.44 31.72 34.88 38.05 54.33 41.12
78.832 -49.27 -47.72 -48.88 -48.98 -49.25 -48.93 -48.73 -48.40 -25.95 -25.84 -26.34 -25.82 0.15 -25.80
78.841 -45.91 -43.44 -46.11 -47.11 -50.42 -52.28 -55.84 -60.20 -80.99 -84.53 -89.23 -92.30 -70.70 -96.29
78.849 7.76 10.17 8.76 8.69 5.82 4.10 0.43 -4.23 -29.13 -33.39 -38.56 -42.15 -70.38 -46.37
78.857 31.37 32.39 32.79 33.59 33.38 32.95 32.50 32.09 31.33 29.57 27.77 27.05 -31.14 26.73
78.866 22.32 21.33 21.75 21.66 22.13 21.42 22.04 23.38 16.16 16.54 17.40 18.60 -10.34 20.68
78.874 6.81 4.94 4.45 3.18 2.34 0.17 -0.91 -1.75 -0.69 -0.39 0.16 0.27 7.24 1.33
78.882 2.04 0.90 0.27 -0.97 -2.35 -4.85 -6.51 -8.65 -6.17 -7.25 -8.10 -9.74 13.21 -10.17
78.891 16.27 15.18 15.90 15.10 15.38 14.30 14.70 14.96 2.53 1.68 1.93 1.23 16.13 1.84
78.899 8.25 6.75 9.24 9.18 11.86 12.79 15.99 19.56 24.61 26.92 30.96 33.60 31.80 36.77
78.907 -16.67 -16.57 -13.97 -12.59 -9.80 -8.06 -4.19 -0.95 17.50 21.63 26.69 30.62 27.62 33.70
78.916 -17.19 -15.94 -15.25 -13.38 -13.00 -12.60 -10.55 -9.85 5.84 8.13 9.82 11.57 7.57 11.88
78.924 -21.08 -21.16 -22.45 -21.57 -23.02 -24.15 -23.83 -24.23 -10.01 -9.98 -11.45 -11.89 -14.86 -13.71
78.932 -20.86 -22.34 -23.31 -22.88 -23.28 -23.56 -23.06 -22.64 -32.05 -33.10 -35.14 -35.56 -38.53 -37.58
78.941 14.38 13.36 13.68 14.42 15.87 17.29 18.54 20.07 -3.64 -3.81 -4.03 -2.95 -23.38 -3.56
78.949 31.09 33.05 31.93 31.94 31.35 32.00 30.96 30.04 25.85 25.96 25.93 26.53 10.24 26.24
78.957 10.41 13.99 10.89 9.55 5.79 4.48 0.41 -3.72 5.44 3.02 0.11 -2.17 3.27 -3.88
78.966 5.52 6.73 4.98 3.76 1.48 0.38 -2.19 -4.41 -4.91 -6.89 -8.88 -11.00 -9.50 -11.78
78.974 20.84 21.81 22.12 22.33 22.39 22.67 22.28 21.72 8.28 8.26 8.70 8.40 9.83 9.01
78.982 9.44 11.02 12.60 13.77 14.85 16.15 16.44 16.00 17.13 15.65 14.61 13.71 26.55 12.80
78.991 -26.93 -30.04 -27.53 -27.19 -24.42 -22.59 -20.47 -17.63 1.94 1.32 1.34 1.19 11.03 0.61
78.999 -23.38 -28.96 -27.61 -28.94 -27.02 -26.07 -24.50 -21.05 -23.67 -20.82 -17.07 -14.96 -10.83 -12.37
79.007 6.85 5.36 5.45 4.45 4.42 4.98 4.34 4.75 -9.88 -6.72 -3.17 -1.34 -2.06 1.96
79.016 -18.19 -17.40 -16.23 -15.30 -13.78 -11.65 -10.99 -10.16 1.25 2.05 2.26 2.06 1.62 2.99
79.024 -48.02 -48.98 -47.05 -45.74 -42.52 -39.87 -37.38 -34.41 -23.16 -24.05 -25.77 -26.90 -27.17 -27.69
79.032 -9.74 -11.42 -11.34 -11.49 -10.36 -10.14 -9.22 -7.37 -17.84 -17.95 -18.59 -18.78 -29.20 -19.70
79.041 20.32 21.35 18.89 18.16 15.60 12.75 10.89 8.79 1.77 1.70 0.64 0.43 -2.42 -1.20
79.049 16.80 20.29 17.49 17.61 13.79 10.08 7.39 3.22 -0.41 -2.18 -5.38 -6.78 3.55 -9.09
79.057 17.19 20.66 18.50 18.59 15.15 12.29 9.51 5.58 5.68 4.27 2.13 1.06 7.92 -0.18
79.066 7.80 12.57 10.16 9.56 5.24 3.26 -1.25 -6.70 4.11 2.33 0.87 -0.55 12.97 -1.65
79.074 25.70 28.76 27.48 26.67 23.69 22.63 19.06 15.55 0.38 -2.35 -4.09 -5.82 8.68 -7.34
79.082 43.43 40.02 41.62 41.17 43.06 43.20 45.21 49.10 27.96 29.22 31.65 33.16 32.17 34.99
79.091 -3.77 -7.93 -5.02 -4.32 -0.14 0.87 6.06 12.41 34.52 38.88 44.13 47.70 52.85 52.13
79.099 -29.05 -30.39 -28.71 -27.78 -25.38 -24.85 -21.10 -18.00 3.70 5.62 8.09 9.63 28.61 11.20
79.107 -6.54 -8.12 -8.19 -8.27 -7.93 -8.56 -6.67 -5.97 -12.74 -12.96 -12.97 -13.04 0.12 -13.82
79.116 -6.47 -7.47 -7.59 -7.38 -7.18 -7.46 -5.95 -5.77 -15.39 -16.10 -16.81 -16.79 -14.92 -16.77
79.124 -30.82 -30.92 -30.11 -29.22 -27.92 -26.82 -24.93 -24.32 -19.14 -19.63 -20.16 -19.77 -25.81 -19.12
79.132 -41.59 -41.89 -41.75 -41.77 -40.79 -39.61 -38.83 -39.07 -25.16 -24.98 -25.09 -24.94 -31.50 -24.95
79.141 0.22 0.51 -0.66 -1.66 -2.20 -1.69 -3.23 -5.66 -19.78 -20.34 -21.48 -22.38 -29.93 -23.95
79.149 38.01 38.83 37.98 37.34 36.63 37.46 35.30 32.03 9.37 8.38 6.66 5.34 -17.29 3.36
79.157 16.83 16.86 17.56 17.73 18.55 20.39 19.87 18.35 30.03 30.24 29.75 29.23 -11.66 28.84
79.166 6.08 4.63 5.95 5.78 7.34 9.20 9.43 9.87 30.39 31.85 33.01 33.62 -14.23 34.57
79.174 15.23 14.71 14.74 13.76 13.43 14.19 12.25 11.60 20.43 21.30 22.07 22.50 -12.88 23.04
79.182 6.69 8.47 8.63 8.59 7.98 9.22 6.88 6.48 9.48 8.09 7.00 6.11 -12.03 5.61
79.191 -0.29 0.63 2.95 3.99 6.05 8.70 8.93 12.38 14.21 13.12 13.70 13.40 -0.12 13.88
